HMDVec_X,HMDVec_Y,HMDVec_Z,HMDPos_X,HMDPos_Y,HMDPos_Z,HMDRot_X,HMDRot_Y,HMDRot_Z,HMDRot_W,GazeTarget_X,GazeTarget_Y,GazeTarget_Z,EyeFrames,ViveTiming,Combine_Origin_X,Combine_Origin_Y,Combine_Origin_Z,Combine_GazeDir_X,Combine_GazeDir_Y,Combine_GazeDir_Z,Combine_Validity,Left_Origin_X,Left_Origin_Y,Left_Origin_Z,Left_GazeDir_X,Left_GazeDir_Y,Left_GazeDir_Z,Left_PupilSensor_X,Left_PupilSensor_Y,Left_Diameter,Left_Openness,Left_Validity,Right_Origin_X,Right_Origin_Y,Right_Origin_Z,Right_GazeDir_X,Right_GazeDir_Y,Right_GazeDir_Z,Right_PupilSensor_X,Right_PupilSensor_Y,Right_Diameter,Right_Openness,Right_Validity,Left_HMD2TargAng_X,Left_HMD2TargAng_Y,Left_HMD2TargAng_Z,Left_HMD2EyeAng_X,Left_HMD2EyeAng_Y,Left_HMD2EyeAng_Z,Left_GazePoint_X,Left_GazePoint_Y,Left_GazePoint_Z,Right_HMD2TargAng_X,Right_HMD2TargAng_Y,Right_HMD2TargAng_Z,Right_HMD2EyeAng_X,Right_HMD2EyeAng_Y,Right_HMD2EyeAng_Z,Right_GazePoint_X,Right_GazePoint_Y,Right_GazePoint_Z,Combine_HMD2TargAng_X,Combine_HMD2TargAng_Y,Combine_HMD2TargAng_Z,Combine_HMD2EyeAng_X,Combine_HMD2EyeAng_Y,Combine_HMD2EyeAng_Z,Combine_GazePoint_X,Combine_GazePoint_Y,Combine_GazePoint_Z,HR,GSR,fms,phys,mental,digit,Luminance,HOG_features,Spectral_Entropy,Temporal_Smoothness,Optical_Flow,Frame_Rate,Scene_Complexity,Motion_Intensity,Visual_Contrast,FOV,Reaction_Time,HRV,Fixation_Duration,Gaze_Error_Angle,Eye_Blink_Rate
0.091876613,0.146194871,0.882100565,-2.027956457,215.9134424,1.855864836,-0.066412265,0.065752116,0.05119215,0.966050813,-0.959999979,212.6999969,-1.179999948,82782.55224,10514908219,-4.230537528,4.460481331,-37.29431312,0.092227082,0.11785251,0.976599394,1.0,28.00304675,5.84678741,-33.42590423,0.029489773,0.124326336,0.95022378,0.650981823,0.403208359,2.741589674,1.0,0.970149254,-30.21901874,3.399965201,-40.6437797,0.13932026,0.11118032,0.974372978,0.45626668,0.542965578,2.565860805,1.0,1.0,40.32177484,160.4615239,-2.222312927,7.153382059,1.788188328,-86.96004293,-1.919497113,217.0162672,6.044634534,40.29716577,161.404234,-1.601258007,6.387036852,8.17165354,-89.00074927,-2.201980738,216.9689664,6.112349492,40.29782327,160.9912361,-1.865328205,6.77275808,5.437327175,-89.33984739,-2.015179061,217.014441,6.112448127,85.79066015,1.379469463,1,3,6,100,171.96270450866848,40.41564950286856,0.8692330005283531,7.980665299325219,0.13707855215304843,91.12487082688257,76.34004676231316,0.27028006883068595,0.6611511505435619,94.85952940801727,324.9455148672106,52.76147559924502,190.27152572812307,165.95810513893588,0.0
0.738359528,-0.104782179,0.37960102,-0.749670724,215.7747891,2.567628508,0.024843366,0.495488783,-0.057731587,0.816624983,-0.959999979,212.6999969,-1.179999948,82902.13043,10524874335,-11.38632025,3.876579174,-38.06637087,-0.06345091,-0.041509435,0.99323527,1.0,27.16920493,5.141961139,-33.01000645,-0.171610957,-0.027209959,0.981624659,0.712697096,0.446615892,3.198976157,1.0,1.0,-30.85249682,3.239593727,-40.59212571,-0.008892778,-0.047908175,0.996017898,0.50309091,0.573566628,2.937360017,1.0,1.0,37.34863132,115.0662798,-7.101650736,-1.560079581,-9.917392897,-89.71544128,3.071656098,215.0919835,3.868245517,37.38993786,115.9052134,-6.59413158,-2.74828502,-0.51286629,-89.96380173,2.884035342,215.0315344,4.507670057,37.38037679,115.6228672,-6.765006024,-2.38070957,-3.657109616,-89.84235681,2.911893269,215.0521822,4.290187571,91.85546559,1.390277827,1,3,6,100,733.1953883703818,41.90582247175204,0.34033216086988194,1.2101820373057497,-2.118154740404705,63.06993038672856,27.099894744554753,0.6350026035598509,0.4105927811151526,92.83075364100384,487.8834268914787,52.82168878546686,172.25178908547673,121.51518418910126,0.0
0.706082207,-0.139265657,-0.652193711,0.241072966,217.1304666,2.025162684,0.072597353,0.904577892,-0.04678458,0.39978423,-0.959999979,214.2068463,-1.179999948,83023.09589,10534970266,-19.17159323,3.227026325,-34.61402078,-0.149371003,-0.208003005,0.746346461,0.876712329,27.05802416,5.441512016,-33.11967677,-0.170727037,-0.068636751,0.855628445,0.626876557,0.363773944,2.7512299,0.950309448,0.876712329,-30.96126044,3.568399926,-40.61405192,0.001206489,-0.087958558,0.870969589,0.403205333,0.463058539,2.591235435,0.943256576,0.876712329,41.26737469,59.18255103,0.28037889,-3.938551811,-9.891062697,-78.13825215,2.438247148,216.3480503,-0.971856743,41.2147419,60.09148877,0.866993943,-5.051250719,0.070166449,-78.91549181,3.039374968,216.176553,-0.451160191,41.27028285,59.92295921,0.771749627,-9.212051183,-18.15080028,-71.36720626,2.451383222,215.9623072,-0.542300845,96.70828766,1.393222808,1,3,6,100,666.9029321923767,56.413789538186585,0.276484947216735,7.281561060536523,-4.9353564221028945,73.97151341256566,16.805389214962076,0.5343025058886441,0.5054681771615821,108.68059131459701,515.5523900550119,23.200409780311013,447.65151433452286,72.75986041082217,0.053216987999999965
0.146219205,-0.213818938,-0.9493984,0.581359493,220.4120846,1.361759768,0.109384186,0.981153611,-0.099539528,0.086263665,-0.959999979,217.6999969,-1.179999948,83143.26866,10545001098,-18.14460937,3.763836078,-39.43218539,-0.071236454,-0.214853543,0.968421822,1.0,27.29993541,5.461034519,-33.95815516,-0.110303281,-0.19408041,0.968903271,0.699777315,0.469642767,2.89779777,0.999811006,1.0,-31.13548734,3.282794098,-40.96656572,-0.061496336,-0.22022532,0.967566419,0.521872044,0.603605274,2.710626858,0.997793707,1.0,38.04066815,26.60343559,0.099537978,-11.20612392,-6.501346266,-88.7043243,0.551391456,218.9131338,-2.274852511,37.98477201,27.52835396,0.647905834,-12.73859462,-3.654075706,-89.13284211,0.771325435,218.764602,-2.226475803,38.00172054,27.32240147,0.527165541,-12.42192465,-4.226525373,-89.01514993,0.726317657,218.7947636,-2.233263139,101.8884299,1.391934487,1,3,6,100,762.349934968943,52.68820373815028,0.7977733768687956,5.358413735190607,-0.037607780991860906,89.52010376592497,50.32852028678448,0.7663148759097836,0.5759203412397478,86.4420537536469,384.11876425611155,43.915979763107345,346.67818537345175,46.80432016478945,0.0011976435000000674
-0.231410961,-0.19487046,-0.952319979,0.906206742,220.3735313,0.816121342,0.095511603,0.983248304,-0.109275639,-0.107104789,-0.959999979,217.6999969,-1.179999948,83262.55556,10554904656,-9.299195819,4.043891907,-38.46711519,0.025647481,-0.250716739,0.967108621,1.0,28.02018356,5.417882707,-34.12103632,-0.004334768,-0.242866516,0.969416089,0.657205267,0.481023108,2.951859792,0.986502184,1.0,-30.60740789,3.257882012,-40.94685597,0.042374929,-0.25419765,0.96546597,0.485735147,0.608848339,2.782241609,0.940915414,1.0,38.38532575,15.79160408,11.35210896,-14.05748579,-0.259208732,-89.9254659,-0.149036476,218.7605114,-2.461828291,38.18216832,16.67319409,11.86403783,-14.72986264,2.505079335,-90.60759269,0.068388949,218.6717873,-2.493843582,38.25772137,16.35659952,11.68088341,-14.52275297,1.513252849,-90.35759693,-0.010792769,218.7014008,-2.482477493,104.6485234,1.388375773,1,3,6,100,594.28963129127,58.63240742347557,0.5074048716436238,7.813678334153748,-2.143740114377569,78.61411702468229,10.847384952434073,0.20007112786912284,0.5010607458328449,95.49992779531622,265.77922705842343,36.24402394530395,312.62895275949563,41.60759056088467,0.03629120100000005
-0.640020123,-0.110971408,-0.422304948,0.63625579,220.6327759,-0.222788391,0.016832846,0.819248168,-0.059539177,-0.452204238,-0.959999979,217.6999969,-1.179999948,83384.06349,10565001861,-22.95996142,4.038050576,-40.06124926,-0.087177337,-0.117022318,0.983167134,1.0,26.99384368,5.755907573,-33.46227882,-0.142585391,-0.100990417,0.976490566,0.715760192,0.439750321,2.969123477,0.999862696,1.0,-31.29534936,3.73803493,-41.08827573,-0.080334376,-0.11770097,0.983760289,0.531158731,0.571078405,2.677386087,0.998585431,1.0,53.71575298,-0.045031905,50.68273841,-5.805220831,-8.275450065,-89.40865459,-1.67224278,219.8826032,-1.398450642,53.0619505,0.417362223,50.94726127,-6.765474834,-4.65122942,-89.58811684,-1.557904353,219.8064519,-1.560346379,53.14101791,0.343926048,50.90752907,-6.726552327,-5.049857703,-89.54810006,-1.572105851,219.8117015,-1.544724384,106.2383829,1.383432659,1,3,6,100,510.06139695184237,71.19066092337026,0.7928781979449424,4.255066622684993,2.346083007105351,70.90581586567166,17.20512312623832,0.20382637257808903,0.48241312691973526,102.08052105096007,266.76424627638823,79.96010736986692,379.64955012158987,53.142130834559445,0.000775936499999963
0.400055185,0.003420432,0.716443142,-1.592496562,220.3852145,-1.208277564,-0.017455912,0.317065442,-0.032927745,0.330859674,-0.959999979,217.6999969,-1.179999948,83502.17143,10574924553,-19.45066855,3.831355722,-39.37389134,-0.163538252,-0.17530365,0.963802229,1.0,26.74206739,5.390718733,-33.57836064,-0.214750671,-0.160187857,0.957778495,0.736555516,0.463000258,2.995596531,1.0,1.0,-31.41518882,3.437981306,-40.8983708,-0.15179269,-0.180818176,0.96539808,0.546451606,0.591591041,2.721372114,1.0,1.0,71.19675854,33.146208,-50.0248163,-9.229601615,-12.68037327,-87.67717939,-0.104963303,219.9004022,0.567290791,71.81852095,30.06987397,-42.84242728,-10.43409903,-8.990614537,-88.08686523,-0.155384573,219.8641076,0.67409211,71.71208213,32.28631813,-50.91308076,-10.10946307,-9.682918004,-88.02136928,-0.140244023,219.8773403,0.661323998,108.139571,1.376776152,1,3,6,100,363.68227721796416,75.03885909728749,0.8251631436367903,6.931715513999616,-4.760537347295165,90.2479705151063,78.64819891285289,0.5454546882226461,0.9319493109906323,96.70533239403687,261.8562994872629,38.50130423793861,402.02314790631726,78.64495573024014,0.0
0.849898318,-0.152259921,-0.440405406,-2.720579247,220.1571837,-0.418224808,0.005527573,-0.114499769,0.0278857,0.050329707,-0.959999979,217.6999969,-1.179999948,83621.71642,10584870292,-24.79180384,3.422724937,-40.56701842,0.008167552,-0.266358561,0.940615754,1.0,27.60678465,5.526246939,-34.93191915,-0.064167535,-0.2457658,0.943158506,0.68218906,0.485127569,2.92164293,0.983019001,1.0,-30.56919269,3.144503693,-40.94871772,0.015058147,-0.268027007,0.938672649,0.488193036,0.616667712,2.778248346,0.974096049,1.0,41.81778506,10.91949892,-38.89165668,-14.24856567,-3.741287764,-89.51142587,-0.318043839,218.8996516,-1.63425149,42.32278374,11.96767307,-38.12558223,-15.57028335,1.048050076,-90.65611609,-0.191700498,218.9113911,-1.381643728,42.26427169,11.8495873,-38.21768262,-15.46868623,0.615211021,-90.49395388,-0.197531743,218.9089205,-1.404279262,110.2841978,1.368314633,1,3,6,100,749.5463625155099,67.44984609811955,0.24372031553335002,1.4367584801879407,0.8482781130579085,79.36858760687102,75.57523431306655,0.8571029226866967,0.39968713782023463,107.87062657150403,582.6061002114458,73.06979208763181,392.01443041341827,43.89397886574486,0.02144247499999996
0.977967084,-0.050665782,-0.065480177,-2.343308238,220.1304746,-0.955872986,-0.105139795,0.718510104,-0.130280845,0.667623982,-0.959999979,217.6999969,-1.179999948,83740.70313,10594828116,-4.668212652,4.420087337,-39.04456449,0.055472136,-0.25135994,0.961928129,1.0,28.14716911,5.966621399,-36.7608552,0.020181894,-0.247482777,0.963958502,0.65051325,0.48624556,2.726843596,0.9801784,1.0,-30.33335495,3.195899963,-40.7799027,0.082380295,-0.252394915,0.959335089,0.46875906,0.609150332,2.521606684,0.94650464,1.0,50.42743492,30.11027041,-48.54194075,-14.35037899,1.167799244,-90.14732504,0.282386107,219.3392429,-0.812838614,51.16252029,31.28884831,-47.59446281,-14.64830017,4.873178905,-91.08211994,0.319224317,219.3944528,-0.642334782,50.82893103,30.77248141,-48.01279885,-14.58314991,3.270887239,-90.69574738,0.306189701,219.3683081,-0.714371099,112.5682652,1.359305469,1,3,6,100,699.5479171253063,86.44189567639478,0.8184253340902425,3.34695335054807,4.414742375060655,75.48645859040488,87.78679973441616,0.4319982066966034,0.7766631406659603,91.33905066923853,393.10436716643414,60.574024102428645,154.96183478696298,59.4182281945641,0.03665848000000005
-0.429187054,-0.067143864,0.550837517,-0.887616484,220.647226,-1.142680478,-0.023547706,0.416695006,-0.030224053,-0.280181468,-0.959999979,217.6999969,-1.179999948,83862.75,10604956916,-8.855415344,4.319609698,-39.09758377,0.180555456,-0.144918105,0.968345193,1.0,28.91727313,6.019569621,-35.70807558,0.142925487,-0.147683985,0.97502024,0.603113637,0.459983705,2.890132231,1.0,1.0,-29.50655904,3.333517636,-40.73064243,0.202428032,-0.143473232,0.964101904,0.41912239,0.585415467,2.734763202,1.0,1.0,78.61382305,-15.23713342,18.57301959,-8.500436671,8.325246497,-91.14235283,-2.497668627,220.0152864,0.291913096,78.21885087,-16.36686819,28.03026828,-8.257559832,11.8419086,-91.61210632,-2.530559898,220.0357619,0.202393752,78.37782692,-15.78308671,18.02485051,-8.340967515,10.54965808,-91.4536079,-2.516527362,220.0289785,0.240209451,114.6971002,1.352138552,1,3,6,100,83.91400257964206,11.45860661410893,0.5138233387585955,1.4691157642584698,-3.255907328885005,87.83912504642285,82.6338120524137,0.361553680203756,0.30026668813546364,93.91027417319535,608.3350836854486,40.45498455152543,206.04236945714953,79.95116996515345,0.0
-0.978233777,-0.064662619,0.180533753,-0.450232004,220.5804695,-1.050026797,0.012366498,0.638959889,-0.065399863,-0.765072334,-0.959999979,217.6999969,-1.179999948,83982.78333,10614976141,-10.53169937,4.164424133,-38.67271423,0.01636734,-0.245911662,0.966308848,1.0,28.12851461,5.610772196,-35.01699219,-0.018310547,-0.246548462,0.965654246,0.656024064,0.48286475,3.053052775,0.999616762,1.0,-30.37637024,3.406851959,-40.54251353,0.033469645,-0.245383453,0.965661112,0.478205601,0.597462301,2.829314423,0.997545163,1.0,72.82791748,-42.00712433,57.59819895,-14.28243968,-1.122735325,-89.58662669,-3.160329326,219.6831072,-0.38674543,71.82956352,-40.40068105,59.1083313,-14.21460775,1.947747849,-90.34432831,-3.140978396,219.6672841,-0.525941754,72.16220271,-40.95776876,58.58610229,-14.24529419,0.935613306,-90.10486501,-3.149973142,219.6720947,-0.479249976,115.9934194,1.34589477,1,3,6,100,69.775230872939,25.662238854683686,0.5573027423029626,7.827401934353494,-0.2835050924940461,67.99705548493039,68.06992287538453,0.5853514585583087,0.6875187351115448,82.65566945644186,444.2797707292821,52.61206270244742,346.47159063534934,82.97543203718052,0.0014190375000000532
-0.899306339,-0.05219597,0.328023433,-0.55533482,220.6366199,-1.222089936,0.023601468,0.564940146,-0.071592332,-0.808005752,-0.959999979,217.6999969,-1.179999948,84100.07937,10624743841,-17.4175013,4.07528517,-39.1485758,-0.056283376,-0.179868183,0.974679129,1.0,27.33491807,5.823228866,-34.26363022,-0.099485125,-0.16354685,0.973488702,0.696958204,0.454741007,3.100353907,0.995855891,1.0,-31.0184004,3.532413059,-40.58668349,-0.044287545,-0.185097831,0.974096873,0.514684078,0.584322151,2.892334227,0.988948979,1.0,75.39545925,-37.49762844,71.96973044,-9.449182554,-5.815624973,-89.18934316,-3.000185607,220.0431521,0.090199813,74.44071428,-37.97308204,71.42176383,-10.70713394,-2.593044385,-89.59102861,-3.003935941,219.9575811,-0.031595076,74.67134579,-38.28163898,71.13581703,-10.40023071,-3.29482805,-89.47645351,-3.009973833,219.9787687,-0.002134365,116.4115945,1.340214934,1,3,6,100,332.3475251585372,10.60502999825137,0.6386147577652471,6.718817350902857,-4.085780081828618,115.66474398452443,14.44829287055634,0.8443588804360249,0.8953629525701339,98.26997333155785,453.84914537348374,70.43215279695163,262.72780434118886,83.91241722823152,0.007597564999999973
0.527224535,-0.06227203,-0.096721626,-1.043600953,220.7927531,-1.25907989,0.008849249,-0.279822212,0.013532385,0.07408995,-0.959999979,217.6999969,-1.179999948,84223.22388,10634989331,-22.41390923,3.889259452,-39.6869213,-0.118470832,-0.140833157,0.975465917,1.0,26.81689863,5.56146764,-33.27913222,-0.177613671,-0.118450791,0.969065196,0.727782295,0.447706519,3.171570052,1.0,1.0,-31.32513291,3.580163756,-40.8216202,-0.107672392,-0.145003134,0.976804591,0.53633076,0.579114873,2.891064316,1.0,1.0,82.96822334,28.9292378,-51.01451014,-6.804329943,-10.39691308,-88.73212763,0.611849031,220.2023887,-1.798736096,83.41177755,30.37719243,-44.22656182,-8.340141638,-6.309349115,-88.99971213,0.675526083,220.1348431,-1.663640317,83.38408422,29.85511617,-44.74195668,-8.098242005,-6.944064021,-88.95052827,0.660286121,220.1450482,-1.68487888,115.9750167,1.333519967,1,3,6,100,657.9149980863747,61.79797713236824,0.8484678247110606,6.967831948721793,1.2568191226135266,112.06212587515435,76.54213252886589,0.769542266275699,0.4871571611605923,88.64635905344318,480.79717112930814,73.00209788185471,444.7447953183321,88.5676773023446,0.0
-0.677820701,-0.378754409,-0.371630627,-1.04329621,220.7017869,-0.611193105,0.200215026,-0.787642446,0.096819035,0.497525481,-0.959999979,217.6999969,-1.179999948,84344.54839,10645104042,-15.52640533,3.738174192,-38.90284409,-0.06739561,-0.268732132,0.946051321,1.0,27.3281976,5.204747108,-33.45739254,-0.109781327,-0.256223125,0.94482791,0.699041768,0.484461139,3.156743696,0.974325957,1.0,-30.97656914,3.205248679,-40.84863429,-0.053256373,-0.272569472,0.945629243,0.514553577,0.614268514,2.903987023,0.945621277,1.0,66.82560625,6.657465166,74.54431103,-14.86313457,-6.649094305,-88.15367323,-2.92101951,218.8359752,-1.533959645,65.77265555,7.309760501,75.1816389,-15.83771047,-3.283103351,-88.87622218,-2.791023543,218.8231002,-1.664613724,66.0604101,7.260509458,75.13348832,-15.60716444,-4.129376704,-88.66657823,-2.81835985,218.8240526,-1.624988469,115.2806757,1.327694394,1,3,6,100,790.4570969862084,81.84244391599896,0.21338126610083483,7.565756620037259,0.5053168059622557,102.45723514443212,81.86841892144764,0.8963868885865759,0.42059188391751745,84.80927118546707,570.8641553687967,29.623632500368714,349.6214377914762,66.45820325715923,0.040026383000000054
-0.575353848,-0.518776263,0.421146875,-1.45382986,220.5628022,0.029940976,0.272668506,-0.383121994,0.03288276,0.832386786,-0.959999979,217.6999969,-1.179999948,84460.79104,10654797652,-22.22237726,3.877047638,-39.94063192,-0.091757475,-0.207663009,0.966589857,1.0,27.0805721,5.810138987,-34.29183801,-0.136635852,-0.193706683,0.964123171,0.712628824,0.459839597,2.97001944,0.992145683,1.0,-31.20514804,3.532702546,-40.9818639,-0.08310187,-0.211032241,0.96687203,0.52799514,0.592919961,2.69503602,0.980085679,1.0,74.06942965,23.29956688,0.744990562,-11.17674278,-8.086510694,-88.33456102,-2.764190012,218.3888538,1.266674603,73.8503361,20.89757641,3.747240892,-12.19204348,-4.949358358,-88.80545454,-2.80252601,218.3722848,1.152478728,73.80501391,21.4896459,4.333387005,-11.99368423,-5.457281455,-88.72010826,-2.790592327,218.3760902,1.168497448,114.5734387,1.324169735,1,3,6,100,162.81266832764612,29.478583726103942,0.5337904278224719,1.5957244028384974,-0.9263447578716768,66.37282965530737,77.92198239061614,0.11805486656190167,0.7235918666709775,96.33593878713523,373.0762896233682,40.37438847249018,436.96467261876194,76.86992233092656,0.013884318999999978
0.752228932,-0.493115115,0.224676719,-0.732907714,220.4862778,0.855479592,0.23890763,0.546632664,-0.105911626,0.767458412,-0.959999979,217.6999969,-1.179999948,84583.52239,10664974961,-16.37842138,3.958007129,-39.1411315,-0.102635398,-0.22916697,0.962944372,1.0,27.10556349,5.55007889,-33.78029143,-0.138462124,-0.214592549,0.961631206,0.711315177,0.467796016,2.915092354,0.998028849,1.0,-31.29405691,3.415398897,-40.96721319,-0.090417663,-0.233588831,0.962806588,0.532329283,0.600911702,2.63309399,0.990912636,1.0,59.65548222,65.43221306,-53.00395943,-12.40364735,-8.148176962,-88.44862662,1.691594604,218.2101602,1.055785146,60.33079717,66.58284236,-52.02833187,-13.51757995,-5.323274111,-88.92893959,1.683670514,218.1309732,1.188280589,60.17344216,66.27262782,-52.28822754,-13.25722993,-6.043381595,-88.78514304,1.681564605,218.1504635,1.151997361,113.5799721,1.322294677,1,3,6,100,495.59803651410135,84.16276358370453,0.6814054297013925,3.6991831475933337,0.2137702147374121,106.55263526818158,53.22071800118221,0.1902865157702098,0.7631909147439555,95.96930790139731,304.7143072900871,40.1133908128143,210.43394449373815,89.51482748433973,0.0055292574999999955
0.911028989,-0.317881585,-0.235260688,0.133051463,220.5474769,1.093659522,0.136439815,0.772382867,-0.098789191,0.609235478,-0.959999979,217.6999969,-1.179999948,84699.86154,10674715213,-17.23719764,3.921553392,-39.1067627,-0.04226309,-0.230754207,0.96905635,1.0,27.47145292,5.325562697,-32.89320256,-0.076629873,-0.228848971,0.967317317,0.687104099,0.470742279,3.032623995,0.981250132,1.0,-30.97202618,3.482284781,-40.93913175,-0.032061063,-0.231319251,0.969059401,0.51110375,0.597049152,2.710366117,0.954191296,1.0,52.77956772,77.74871098,-11.0725019,-13.24537025,-4.51239389,-89.03739906,3.113792768,218.5751857,-0.044481873,52.85955271,79.05508112,-10.05418196,-13.39115601,-1.88514394,-89.60685753,3.230550832,218.537996,0.120852883,52.83999446,78.75257697,-10.28996905,-13.35786227,-2.490387812,-89.45495136,3.204584375,218.5464407,0.08232063,109.8571852,1.321606945,1,3,6,100,335.66814247326613,14.821391223164868,0.70589487038876,1.497244223308015,3.965746584690102,108.47743968654115,29.79665628520594,0.5875742106932976,0.7472198373187877,82.27614923672142,500.22580083615765,22.522687764556682,409.1871084345069,94.83687781632526,0.032279286000000074
0.607401024,-0.189998052,-0.731310562,1.081232757,220.5761096,0.779957625,0.086458254,0.924794285,-0.068045395,0.34039553,-0.959999979,217.6999969,-1.179999948,84825.66667,10685185476,-23.0076943,3.813682677,-39.84668284,-0.081824893,-0.208674355,0.973440746,1.0,27.1581278,5.526320442,-33.32435608,-0.121808007,-0.195937142,0.971703666,0.705587091,0.461849547,3.194713532,0.987575552,1.0,-31.29781015,3.538670131,-40.93294198,-0.075824556,-0.210849338,0.973251827,0.530322207,0.591867635,2.811305455,0.970741748,1.0,49.67262728,72.620028,18.20433674,-11.30905394,-7.13542587,-88.6396683,2.911745533,219.1079211,-2.331663766,49.40032983,73.56055711,18.88114784,-12.18194144,-4.443540543,-89.11044069,3.110858683,219.0143515,-2.228904548,49.44032003,73.42820122,18.78653015,-12.05324881,-4.796757774,-89.03250219,3.084977441,219.0270255,-2.244721008,105.072541,1.320013555,1,3,6,100,777.4357983609524,84.75488214444114,0.6847727020759755,2.4755517108502003,-3.0370569768893296,106.06587706286027,81.85304793354177,0.7564611514670798,0.5075559720138931,100.94646360483418,397.1399304592327,55.89426559111379,246.4056917445676,88.52144361155453,0.02084134999999998
-0.130553914,-0.110855776,-0.957501579,1.542972174,220.5991337,-0.109050019,0.050654157,0.987432604,-0.055606432,-0.063671885,-0.959999979,217.6999969,-1.179999948,84942.78125,10694905537,-21.16182232,3.901888847,-39.7429924,-0.027292967,-0.209287882,0.973100901,1.0,27.57367039,5.698031902,-33.84196782,-0.069890976,-0.187568665,0.974854708,0.682986424,0.459502548,3.363678217,0.998531627,1.0,-30.91529226,3.540166616,-40.88576984,-0.018520117,-0.21269846,0.972005129,0.507138266,0.591232955,3.042567968,0.99520533,1.0,48.13786376,49.4856692,46.25595009,-10.82345009,-4.083067843,-89.30108738,0.693869832,219.4669113,-3.711464684,47.65041846,50.0162676,46.5851059,-12.29341221,-1.081512175,-89.80014801,0.933736859,219.3373613,-3.743618883,47.73862737,49.94815069,46.54650569,-12.09242153,-1.601427056,-89.67861986,0.892220059,219.3547015,-3.735484853,99.67843667,1.317778956,1,3,6,100,681.5891923517815,38.12981497917075,0.2941045905856853,2.6055604392637064,-4.774354882946527,66.83795322715447,71.80883882791177,0.32819547384541325,0.46393156140356506,98.71316571952559,449.12109115061685,71.28920317953128,446.86944247134204,69.09265011940604,0.0031315215000000673
-0.831737335,-0.055605729,-0.025267884,0.737821694,220.563596,-1.408612638,0.009022715,0.687201688,-0.041846222,-0.663911414,-0.959999979,217.6999969,-1.179999948,85059.83051,10704708250,-19.89525307,3.905332145,-39.53301743,-0.090722553,-0.231588849,0.963521666,1.0,27.14027172,5.663670685,-33.92054386,-0.134624417,-0.215591172,0.962475534,0.709192727,0.465271305,3.438899929,0.988076929,1.0,-31.20314414,3.486968477,-40.8951147,-0.080325369,-0.236378298,0.963457269,0.527576938,0.597780996,3.11928804,0.971798987,1.0,57.90399403,6.914538576,94.03656394,-12.45406432,-7.952962952,-88.32812655,-1.973025861,219.6687102,-1.18497156,57.11455788,6.292734724,93.38511477,-13.67761282,-4.765865016,-88.88012075,-1.925754618,219.5795676,-1.321550426,57.25568455,6.360511103,93.46593488,-13.39483849,-5.37609023,-88.76907349,-1.946093161,219.6006545,-1.29465492,96.44113636,1.314889396,1,3,6,100,678.7465285333534,18.11366627593732,0.40957691186017686,4.283750477333051,3.6166488469910103,98.63447742406589,93.36469982305239,0.291368870427375,0.9213472199753285,85.67051848239491,541.1260187517873,42.894463269531066,197.3066016219442,57.60789455257408,0.020062041999999947
0.576085376,0.014903012,0.495597444,-1.449067763,220.6606085,-0.291718219,-0.007808833,0.43271718,0.00126645,0.42254559,-0.959999979,217.6999969,-1.179999948,85181.1875,10714822364,-21.36086559,4.211409092,-39.51569414,-0.079742908,-0.124203205,0.983631372,1.0,27.28918099,6.001454353,-33.71634674,-0.120735168,-0.111532211,0.980577707,0.701448617,0.435302157,3.230973005,1.0,1.0,-31.05601144,3.855332375,-40.6398263,-0.070661306,-0.126104355,0.984084129,0.520350275,0.563278182,2.842525721,1.0,1.0,69.02895439,70.11587242,-9.378737032,-6.411230259,-7.032506603,-89.12994099,0.738570809,220.3547881,1.06511667,69.32436848,70.48719585,-3.521466017,-7.253053353,-4.12554915,-89.37236547,0.716217143,220.3124495,1.164731266,69.3139962,70.37553263,-3.604805112,-7.143278093,-4.651666706,-89.32356262,0.713917212,220.3184488,1.143181253,95.73027043,1.312553325,1,3,6,100,401.5198698462277,48.86974073490605,0.45110086779190944,2.879935172175498,0.7711708238790651,110.05948774496392,23.2338708092543,0.7295806395049608,0.900144680375454,94.08304586462131,472.35658351357176,64.40215669905062,304.90194565149795,98.77826513039095,0.0
0.033296797,0.038059536,-0.804442924,-0.770260948,220.6379694,2.084299855,0.055713082,-0.825501185,-0.019917913,0.054608394,-0.959999979,217.6999969,-1.179999948,85302.88889,10725028087,-22.79438414,3.958181593,-39.64770169,-0.090299818,-0.149966205,0.976405108,1.0,27.26515791,5.724403381,-33.59469548,-0.126359445,-0.139157048,0.972449691,0.703281969,0.448439406,3.108602171,1.0,1.0,-31.06919889,3.647642348,-40.60105953,-0.085671319,-0.151411834,0.976583693,0.522959093,0.575013729,2.812418055,1.0,1.0,44.28576484,12.23309249,10.43412541,-8.011823866,-7.425190961,-88.84602639,-1.19567629,220.0961558,-1.600356719,44.11338354,13.27981118,11.17920897,-8.722431889,-5.047047299,-89.07542024,-0.98709816,220.0622166,-1.583537321,44.13534913,13.13451336,11.07748696,-8.638598407,-5.315661282,-89.04605046,-1.011436036,220.0669471,-1.587634901,99.75529582,1.310403555,1,3,6,100,361.1146267532489,30.542125417640634,0.7631060453756535,1.7068467477243277,3.9065845546184246,94.64120407318006,29.18148955942468,0.14510548308258528,0.5972557964303331,101.60968749435679,529.1254676953793,57.662024816044394,387.8533601511366,46.048284268048576,0.0
